"","site","village","sci.name","tag.no","treatment","recruit.type","height","rcd","lat","long","altitude","disturbance"
"913","APA5_CAFA","APA5","Ziziphus mauritiana",3890,"CAFA","seedling recruitment",20,0.3,"14.06726713","78.34903229",424,"none"
"914","APA7_Control","APA7","Cassia fistula",3978,"Control","clonal offspring",20,0.3,"14.02767818","78.37569791",423,"none"
"915","APA7_Control","APA7","Cassia fistula",3911,"Control","clonal offspring",20,0.3,"14.0275136","78.37551852",426,"none"
"916","APC10_CAFA","APC10","Acacia chundra",4651,"CAFA","seedling recruitment",20,0.3,"13.86513915","78.39851454",404.3690186,"none"
"917","APC11_CAFA","APC11","Cassia fistula",1378,"CAFA","clonal offspring",20,0.3,"13.83820847","78.41056192",519.0078735,"none"
"918","APC12_CAFA","APC12","Wrightia tinctoria",4678,"CAFA","seedling recruitment",20,0.3,"13.89370779","78.41336568",421.9342651,"none"
"919","APC3_CAFA","APC3","Azadirachata indica",1480,"CAFA","seedling recruitment",20,0.3,"13.82894428","78.41257679",447.5522461,"none"
"920","APC8_CAFA","APC8","Wrightia tinctoria",3717,"CAFA","clonal offspring",20,0.3,"13.87319924","78.52823957",459,"browsed"
"921","APA20_CAFA","APA20","Azadirachata indica",3425,"CAFA","clonal offspring",20,0.4,"14.078560000000001","78.32918333333333",496.8,"none"
"922","APA5_CAFA","APA5","Butea monosperma",3888,"CAFA","seedling recruitment",20,0.4,"14.06727953","78.34882763",402,"none"
"923","APA10_CAFA","APA10","Butea monosperma",3966,"CAFA","seedling recruitment",20,0.4,"14.01965192","78.38232459",437,"none"
"924","APA7_CPFA","APA7","Diospyros montana",3983,"CPFA","seedling recruitment",20,0.4,"14.02157013","78.37983728",442,"none"
"925","APA10_CPFA","APA10","Dolichandrone atrovirens",3901,"CPFA","seedling recruitment",20,0.4,"14.01928215","78.38132359",423,"none"
"926","APC10_Control","APC10","Dolichandrone atrovirens",4991,"Control","clonal offspring",20,0.4,"13.86193698","78.43276764",460.7994385,"none"
"927","APC12_CPFA","APC12","Acacia chundra",3279,"CPFA","seedling recruitment",20,0.4,"13.89260602","78.41422423",427,"none"
"928","APC13_CAFA","APC13","Syzygium cumini",4516,"CAFA","seedling recruitment",20,0.4,"13.90559368","78.50206441",436,"browsed"
"929","APC5_CAFA","APC5","Wrightia tinctoria",1351,"CAFA","clonal offspring",20,0.4,"13.80481396","78.41402032",500.0137329,"none"
"930","APC6_Control","APC6","Dolichandrone atrovirens",4522,"Control","clonal offspring",20,0.4,"13.94088007","78.49468948",443,"none"
"931","APA20_CAFA","APA20","Azadirachata indica",3435,"CAFA","seedling recruitment",20,0.5,"14.078518333333333","78.329735",532.8,"none"
"932","APA21_CAFA","APA21","Dalbergia paniculata",4946,"CAFA","seedling recruitment",20,0.5,"14.00853479","78.32089253",491.8799438,"none"
"933","APA6_Control","APA6","Ziziphus mauritiana",3877,"Control","clonal offspring",20,0.5,"14.03234923","78.37955536",407,"none"
"934","APA5_CAFA","APA5","Ziziphus mauritiana",3862,"CAFA","seedling recruitment",20,0.5,"14.06392064","78.35512907",434,"none"
"935","APC1_CAFA","APC1","Syzygium cumini",1050,"CAFA","seedling recruitment",20,0.5,"13.84893324","78.42848914",460.8809814,"none"
"936","APC4_CPFA","APC4","Dolichandrone atrovirens",1445,"CPFA","seedling recruitment",20,0.5,"13.8457956","78.44845666",517.5742798,"none"
"937","APA5_CAFA","APA5","Diospyros montana",3873,"CAFA","clonal offspring",20,0.6,"14.06342365","78.35488359",434,"none"
"938","APC1_CPFA","APC1","Dolichandrone atrovirens",1063,"CPFA","clonal offspring",20,0.6,"13.85037422","78.44364389",490.7680054,"none"
"939","APC1_CPFA","APC1","Gardenia gummifera",1073,"CPFA","clonal offspring",20,0.6,"13.85048828","78.44334549",479.3455811,"none"
"940","APA7_Control","APA7","Carissa carandas",3905,"Control","clonal offspring",20,0.7,"14.02782179","78.37593623",417,"browsed"
"941","APC13_CAFA","APC13","Holoptelia intergrifolia",4506,"CAFA","seedling recruitment",20,0.7,"13.90507303","78.50187408",419,"none"
"942","APC4_CAFA","APC4","Dolichandrone atrovirens",1434,"CAFA","clonal offspring",20,0.7,"13.84362743","78.42102276",486.307312,"none"
"943","APC4_CAFA","APC4","Dolichandrone atrovirens",1423,"CAFA","seedling recruitment",20,0.7,"13.84355009","78.42167018",477.5742188,"none"
"944","APA18_CPFA","APA18","Dolichandrone atrovirens",1105,"CPFA","clonal offspring",20,0.8,"14.058543333333335","78.33709",539,"none"
"945","APC13_CPFA","APC13","Hardwickia binata",3777,"CPFA","seedling recruitment",20,0.8,"13.90656764","78.5022971",432,"none"
"946","APC4_CAFA","APC4","Dolichandrone atrovirens",1424,"CAFA","seedling recruitment",20,0.8,"13.8435264","78.42145995",479.1624756,"none"
"947","APA1_CAFA","APA1","Holoptelia intergrifolia",3448,"CAFA","seedling recruitment",20,0.9,"14.0651","78.31972999999999",532.8,"none"
"948","APA20_CAFA","APA20","Wrightia tinctoria",3431,"CAFA","seedling recruitment",20,0.9,"14.078451666666668","78.329775",532.8,"none"
"949","APC1_CAFA","APC1","Tectona grandis",1027,"CAFA","seedling recruitment",20,1,"13.84887443","78.42890658",465.4729004,"none"
"950","APC13_CAFA","APC13","Tectona grandis",3783,"CAFA","seedling recruitment",20,1,"13.90501734","78.50179647",412,"none"
"951","APC8_CAFA","APC8","Dalbergia paniculata",3703,"CAFA","seedling recruitment",20,1.1,"13.8736634","78.52808409",440,"none"
"952","APC1_CAFA","APC1","Dolichandrone atrovirens",1015,"CAFA","seedling recruitment",20,1.2,"13.84877875","78.42885254",453,"none"
"953","APC11_CAFA","APC11","Dolichandrone atrovirens",1377,"CAFA","seedling recruitment",20,1.3,"13.83819148","78.4105573",520.8597412,"none"
"954","APA19_Control","APA19","Dolichandrone atrovirens",1044,"Control","clonal offspring",20,2.6,"14.061775","78.342055",564.2,"none"
"955","APC10_Control","APC10","Acacia chundra",4989,"Control","clonal offspring",19,0.2,"13.86189292","78.43275494",457.895874,"none"
"956","APA19_Control","APA19","Dolichandrone atrovirens",1053,"Control","clonal offspring",19,0.3,"14.061045000000002","78.34260333333333",564.5,"none"
"957","APC11_CAFA","APC11","Dolichandrone atrovirens",4604,"CAFA","seedling recruitment",19,0.3,"13.83815437","78.41069516",518.1307983,"none"
"958","APC8_Control","APC8","Dolichandrone atrovirens",3722,"Control","clonal offspring",19,0.3,"13.87294173","78.52460502",430,"none"
"959","APA19_Control","APA19","Dolichandrone atrovirens",1056,"Control","clonal offspring",19,0.4,"14.061233333333332","78.34249166666667",564.5,"none"
"960","APA21_CAFA","APA21","Cassia fistula",4930,"CAFA","seedling recruitment",19,0.4,"14.00877292","78.32060216",513.6091919,"none"
"961","APA6_CAFA","APA6","Pongamia pinnata",3985,"CAFA","seedling recruitment",19,0.4,"14.03021889","78.38466599",387,"none"
"962","APA12_CAFA","APA12","Albizia amara",4916,"CAFA","seedling recruitment",19,0.5,"14.04076324","78.31734084",542.1333008,"none"
"963","APC1_CAFA","APC1","Holoptelia intergrifolia",1047,"CAFA","seedling recruitment",19,0.7,"13.84890505","78.42854052",456.5637207,"none"
"964","APC9_CAFA","APC9","Hardwickia binata",3779,"CAFA","seedling recruitment",18,0.2,"13.87343777","78.52927957",453,"none"
"965","APA20_CAFA","APA20","Carissa carandas",3437,"CAFA","seedling recruitment",18,0.3,"14.078623333333333","78.32913166666667",532.7,"none"
"966","APC3_CAFA","APC3","Chloroxylon swietenia",1497,"CAFA","seedling recruitment",18,0.3,"13.82875911","78.41316336",435.5552368,"none"
"967","APC6_Control","APC6","Dolichandrone atrovirens",4514,"Control","clonal offspring",18,0.3,"13.94062698","78.49380634",446,"none"
"968","APC6_Control","APC6","Dolichandrone atrovirens",4511,"Control","clonal offspring",18,0.3,"13.94073131","78.49421842",445,"none"
"969","APC6_Control","APC6","Dolichandrone atrovirens",4525,"Control","clonal offspring",18,0.3,"13.94084852","78.49438337",474,"none"
"970","APC8_Control","APC8","Dolichandrone atrovirens",3737,"Control","clonal offspring",18,0.3,"13.87314355","78.52513279",424,"none"
"971","APA12_Control","APA12","Cassia fistula",4797,"Control","clonal offspring",18,0.4,"14.04132863","78.31813401",523.4464111,"none"
"972","APC12_Control","APC12","Dolichandrone atrovirens",4952,"Control","clonal offspring",18,0.4,"13.86985532","78.41784143",425.4411621,"none"
"973","APC4_Control","APC4","Dolichandrone atrovirens",1097,"Control","clonal offspring",18,0.4,"13.84219849","78.42870509",483.6395264,"none"
"974","APC8_Control","APC8","Dolichandrone atrovirens",3739,"Control","seedling recruitment",18,0.4,"13.87323633","78.52531188",450,"none"
"975","APC8_Control","APC8","Dolichandrone atrovirens",3726,"Control","seedling recruitment",18,0.4,"13.8730916","78.52488505",436,"none"
"976","APC10_Control","APC10","Dolichandrone atrovirens",4993,"Control","clonal offspring",18,0.5,"13.86188599","78.43270433",450.4118042,"none"
"977","APA16_CAFA","APA16","Dolichandrone atrovirens",4776,"CAFA","seedling recruitment",18,0.6,"14.11663715","78.34052664",407,"none"
"978","APC2_CPFA","APC2","Pongamia pinnata",3754,"CPFA","seedling recruitment",18,0.6,"13.89225308","78.48067429",455,"none"
"979","APA16_CAFA","APA16","Dolichandrone atrovirens",4770,"CAFA","seedling recruitment",18,0.7,"14.11680589","78.34062756",401.6110229,"none"
"980","APC1_CAFA","APC1","Tectona grandis",1054,"CAFA","seedling recruitment",18,0.7,"13.84899399","78.42852908",451.9395142,"none"
"981","APC3_Control","APC3","Tectona grandis",1322,"Control","clonal offspring",18,0.8,"13.828109","78.41297438",468.3406982,"none"
"982","APC4_CAFA","APC4","Dolichandrone atrovirens",1420,"CAFA","seedling recruitment",18,1.1,"13.84353145","78.42175606",481.6676025,"none"
"983","APA19_Control","APA19","Cassia fistula",1059,"Control","clonal offspring",17,0.2,"14.061626666666665","78.34192333333334",564.3,"none"
"984","APA5_CAFA","APA5","Butea monosperma",3879,"CAFA","seedling recruitment",17,0.2,"14.06741278","78.34848219",416,"none"
"985","APA6_CAFA","APA6","Pongamia pinnata",3990,"CAFA","seedling recruitment",17,0.3,"14.03021309","78.38446622",409,"none"
"986","APC8_Control","APC8","Wrightia tinctoria",3721,"Control","clonal offspring",17,0.3,"13.87289127","78.52463188",427,"none"
"987","APC8_Control","APC8","Dolichandrone atrovirens",3727,"Control","clonal offspring",17,0.3,"13.87315545","78.52497098",427,"none"
"988","APC12_Control","APC12","Dolichandrone atrovirens",4962,"Control","clonal offspring",17,0.4,"13.86978298","78.41788996",444.9194946,"none"
"989","APC8_CAFA","APC8","Wrightia tinctoria",3730,"CAFA","clonal offspring",17,0.4,"13.87316154","78.52496218",457,"none"
"990","APC10_Control","APC10","Dolichandrone atrovirens",4981,"Control","clonal offspring",17,0.5,"13.86199964","78.43294657",452.1296997,"none"
"991","APC4_Control","APC4","Dolichandrone atrovirens",1440,"Control","clonal offspring",17,0.6,"13.84216772","78.42810542",479.7479248,"none"
"992","APA18_CAFA","APA18","Dolichandrone atrovirens",1139,"CAFA","seedling recruitment",17,0.8,"14.055586666666667","78.34360833333334",580.5,"none"
"993","APC8_CAFA","APC8","Cassia fistula",3733,"CAFA","seedling recruitment",17,0.9,"13.8732417","78.52809659",444,"none"
"994","APC1_CAFA","APC1","Cassia fistula",1038,"CAFA","seedling recruitment",17,0.9,"13.84901076","78.42816613",459,"none"
"995","APA17_CAFA","APA17","Acacia chundra",4768,"CAFA","clonal offspring",17,3,"14.11814584","78.33502746",413.2388916,"none"
"996","APA12_Control","APA12","Dalbergia paniculata",4798,"Control","clonal offspring",16,0.3,"14.0413421","78.3181619",529.4760742,"none"
"997","APA19_Control","APA19","Dolichandrone atrovirens",1048,"Control","clonal offspring",16,0.3,"14.061466666666668","78.34239833333332",564.4,"none"
"998","APA6_CAFA","APA6","Pongamia pinnata",3989,"CAFA","seedling recruitment",16,0.3,"14.03017919","78.38447862",409,"none"
"999","APA7_Control","APA7","Cassia fistula",3907,"Control","clonal offspring",16,0.3,"14.02753505","78.37554573",424,"none"
"1000","APC11_Control","APC11","Dolichandrone atrovirens",4617,"Control","clonal offspring",16,0.3,"13.83728716","78.41086796",497.5583496,"none"
"1001","APC11_CAFA","APC11","Dolichandrone atrovirens",1375,"CAFA","seedling recruitment",16,0.3,"13.83813985","78.41059288",529.161377,"none"
"1002","APC12_Control","APC12","Dolichandrone atrovirens",4969,"Control","clonal offspring",16,0.3,"13.86931372","78.41771654",428.8100586,"none"
"1003","APC7_CAFA","APC7","Dolichandrone atrovirens",4537,"CAFA","seedling recruitment",16,0.3,"13.93961164","78.49518043",478,"none"
"1004","APA21_CAFA","APA21","Cassia fistula",4947,"CAFA","seedling recruitment",16,0.4,"14.00864611","78.32085163",497.923584,"none"
"1005","APC3_CAFA","APC3","Wrightia tinctoria",1483,"CAFA","seedling recruitment",16,0.4,"13.82888972","78.41250614",453.9223633,"none"
"1006","APC7_CAFA","APC7","Dolichandrone atrovirens",4541,"CAFA","seedling recruitment",16,0.4,"13.93977212","78.49535603",481,"none"
"1007","APC10_Control","APC10","Cassia fistula",4979,"Control","clonal offspring",16,0.5,"13.86193447","78.43311781",449.3638306,"none"
"1008","APA19_CPFA","APA19","Ziziphus mauritiana",3413,"CPFA","seedling recruitment",16,0.6,"14.058973333333332","78.3439",564.9,"trampled"
"1009","APA18_CPFA","APA18","Cassia fistula",1112,"CPFA","seedling recruitment",16,0.6,"14.05856","78.33762166666666",528.5,"none"
"1010","APC1_CAFA","APC1","Tectona grandis",1049,"CAFA","seedling recruitment",16,0.6,"13.84889716","78.42854484",458.2451172,"none"
"1011","APC13_CPFA","APC13","Tectona grandis",3773,"CPFA","seedling recruitment",16,0.6,"13.90655658","78.50214747",447,"none"
"1012","APC13_CAFA","APC13","Tectona grandis",4502,"CAFA","seedling recruitment",16,0.7,"13.9051429","78.50191131",419,"none"
"1013","APC1_CAFA","APC1","Tectona grandis",1059,"CAFA","seedling recruitment",16,0.8,"13.84900711","78.42842815",458.8389893,"none"
"1014","APA6_Control","APA6","Cassia fistula",3876,"Control","clonal offspring",15,0.2,"14.03210621","78.37960397",412,"none"
"1015","APC12_CAFA","APC12","Wrightia tinctoria",4677,"CAFA","seedling recruitment",15,0.2,"13.89373296","78.4133463",414.4313965,"none"
"1016","APC1_CAFA","APC1","Dolichandrone atrovirens",1012,"CAFA","seedling recruitment",15,0.3,"13.84877167","78.42881889",457,"none"
"1017","APC1_Control","APC1","Dolichandrone atrovirens",1409,"Control","clonal offspring",15,0.3,"13.85278574","78.44250476",477.5792236,"none"
"1018","APC11_Control","APC11","Dolichandrone atrovirens",4611,"Control","clonal offspring",15,0.3,"13.83768527","78.4105767",499.1414795,"none"
"1019","APA19_Control","APA19","Dolichandrone atrovirens",1055,"Control","clonal offspring",15,0.4,"14.061245000000001","78.34244166666667",564.5,"none"
"1020","APA10_CAFA","APA10","Butea monosperma",3961,"CAFA","seedling recruitment",15,0.4,"14.01946623","78.382414",445,"none"
"1021","APC11_Control","APC11","Dolichandrone atrovirens",4615,"Control","clonal offspring",15,0.4,"13.83751167","78.41082379",510.7141113,"none"
"1022","APC13_CAFA","APC13","Syzygium cumini",4515,"CAFA","seedling recruitment",15,0.4,"13.90557465","78.50206621",439,"none"
"1023","APC3_CAFA","APC3","Dolichandrone atrovirens",1475,"CAFA","seedling recruitment",15,0.4,"13.8288517","78.41297595",438.579834,"none"
"1024","APC7_CAFA","APC7","Dolichandrone atrovirens",4534,"CAFA","seedling recruitment",15,0.4,"13.93972557","78.49530622",489,"none"
"1025","APC9_CAFA","APC9","Limonia acidissima",3719,"CAFA","seedling recruitment",15,0.4,"13.87342555","78.52886545",446,"none"
"1026","APC1_CAFA","APC1","Tectona grandis",1055,"CAFA","seedling recruitment",15,0.5,"13.84896116","78.42846814",461.4818726,"none"
"1027","APC4_Control","APC4","Dolichandrone atrovirens",1095,"Control","clonal offspring",15,0.5,"13.84222198","78.42869129",482.0629883,"none"
"1028","APA21_CAFA","APA21","Dalbergia paniculata",4944,"CAFA","clonal offspring",15,0.6,"14.00862047","78.32090452",498.1862793,"none"
"1029","APC1_CAFA","APC1","Tectona grandis",1051,"CAFA","seedling recruitment",15,0.7,"13.84895832","78.42846052",462.8952026,"none"
"1030","APA19_CAFA","APA19","Chloroxylon swietenia",1011,"CAFA","clonal offspring",15,1.6,"14.050906666666666","78.324675",579.3,"none"
"1031","APC12_Control","APC12","Dolichandrone atrovirens",4970,"Control","clonal offspring",14,0.3,"13.86930055","78.41771704",424.7765503,"none"
"1032","APC1_CPFA","APC1","Morinda pubescens",1085,"CPFA","seedling recruitment",14,0.4,"13.85041128","78.44315434",500.2357178,"none"
"1033","APC3_CAFA","APC3","Albizia lebbeck",1479,"CAFA","seedling recruitment",14,0.4,"13.82898056","78.41266809",474.0405273,"none"
"1034","APC4_Control","APC4","Dolichandrone atrovirens",1098,"Control","clonal offspring",14,0.4,"13.84221193","78.42885022",486.5688477,"none"
"1035","APC4_CAFA","APC4","Dolichandrone atrovirens",1435,"CAFA","seedling recruitment",14,0.4,"13.84368945","78.42106137",476.7659912,"none"
"1036","APC4_Control","APC4","Dolichandrone atrovirens",1092,"Control","clonal offspring",14,0.4,"13.84225669","78.42844944",472.0062256,"none"
"1037","APC13_CPFA","APC13","Tectona grandis",3763,"CPFA","seedling recruitment",14,0.5,"13.90654585","78.50233445",439,"none"
"1038","APC9_CAFA","APC9","Limonia acidissima",3718,"CAFA","seedling recruitment",14,0.5,"13.87342767","78.52887493",445,"none"
"1039","APC1_CAFA","APC1","Tectona grandis",1003,"CAFA","seedling recruitment",14,0.7,"13.84873894","78.42894195",454,"none"
"1040","APA5_CAFA","APA5","Butea monosperma",3914,"CAFA","seedling recruitment",14,1,"14.06729702","78.34889091",419,"none"
"1041","APC1_CAFA","APC1","Tectona grandis",1040,"CAFA","seedling recruitment",14,1.1,"13.848886","78.42846035",460,"none"
"1042","APC1_CAFA","APC1","Tectona grandis",1052,"CAFA","seedling recruitment",14,1.9,"13.84895914","78.42847792",454.8590088,"none"
"1043","APC12_Control","APC12","Dolichandrone atrovirens",4959,"Control","clonal offspring",13,0.3,"13.86980549","78.41801848",449.4472656,"none"
"1044","APC12_Control","APC12","Dolichandrone atrovirens",4961,"Control","clonal offspring",13,0.3,"13.86980036","78.41789838",444.0117188,"none"
"1045","APA7_CAFA","APA7","Sapindus emarginatus",3949,"CAFA","clonal offspring",13,0.4,"14.02251979","78.38082163",454,"none"
"1046","APC8_Control","APC8","Dolichandrone atrovirens",3724,"Control","clonal offspring",13,0.4,"13.8728606","78.52473128",426,"none"
"1047","APC8_Control","APC8","Dolichandrone atrovirens",3735,"Control","clonal offspring",13,0.5,"13.87311001","78.52509843",424,"none"
"1048","APC1_CAFA","APC1","Tectona grandis",1043,"CAFA","seedling recruitment",13,0.6,"13.8489128","78.42844314",448,"none"
"1049","APC13_CPFA","APC13","Tectona grandis",3762,"CPFA","seedling recruitment",13,0.6,"13.90657513","78.50240825",440,"none"
"1050","APA16_CAFA","APA16","Dolichandrone atrovirens",4772,"CAFA","clonal offspring",13,0.7,"14.11693924","78.34064109",397.3208008,"none"
"1051","APC1_CAFA","APC1","Tectona grandis",1045,"CAFA","seedling recruitment",12,0.4,"13.84884803","78.42865153",455,"none"
"1052","APC8_Control","APC8","Dolichandrone atrovirens",3729,"Control","clonal offspring",12,0.4,"13.87315536","78.52534851",441,"none"
"1053","APC8_CAFA","APC8","Unknown",3712,"CAFA","seedling recruitment",12,0.4,"13.87387182","78.52806909",444,"none"
"1054","APC3_CAFA","APC3","Wrightia tinctoria",1476,"CAFA","don't_know",12,0.8,"13.82888312","78.41298039",446.1619873,"none"
"1055","APC1_CAFA","APC1","Tectona grandis",1029,"CAFA","seedling recruitment",12,2,"13.84884314","78.42882987",465.4783936,"none"
"1056","APC8_CAFA","APC8","Unknown",3708,"CAFA","seedling recruitment",11,0.2,"13.87381512","78.52808138",436,"none"
"1057","APC1_CAFA","APC1","Tectona grandis",1017,"CAFA","seedling recruitment",11,0.4,"13.84879086","78.4288602",457,"none"
"1058","APA1_CAFA","APA1","Pongamia pinnata",3450,"CAFA","seedling recruitment",10,0.2,"14.065095000000001","78.31976333333334",532.9,"none"
"1059","APA12_CAFA","APA12","Albizia amara",4914,"CAFA","clonal offspring",10,0.2,"14.0405483","78.31736859",542.8759766,"none"
"1060","APA5_CAFA","APA5","Butea monosperma",3889,"CAFA","seedling recruitment",10,0.2,"14.06743306","78.34851308",419,"none"
"1061","APA7_Control","APA7","Cassia fistula",3982,"Control","clonal offspring",10,0.2,"14.0275704","78.3755837",423,"none"
"1062","APA6_CAFA","APA6","Cassia fistula",3875,"CAFA","seedling recruitment",10,0.2,"14.0321453","78.37957733",409,"none"
"1063","APA7_Control","APA7","Acacia leucophloea",3910,"Control","clonal offspring",10,0.2,"14.02777266","78.37572991",427,"none"
"1064","APA7_Control","APA7","Cassia fistula",3913,"Control","clonal offspring",10,0.2,"14.02776938","78.37572621",426,"none"
"1065","APA6_Control","APA6","Dolichandrone atrovirens",3880,"Control","clonal offspring",10,0.2,"14.03182794","78.37960982",419,"none"
"1066","APC1_CAFA","APC1","Holoptelia intergrifolia",1010,"CAFA","seedling recruitment",10,0.3,"13.84878435","78.42879225",458,"none"
"1067","APC1_CPFA","APC1","Dolichandrone atrovirens",1079,"CPFA","seedling recruitment",10,0.3,"13.85050593","78.44314295",479.9621582,"none"
"1068","APC3_CAFA","APC3","Azadirachata indica",1477,"CAFA","clonal offspring",10,0.3,"13.82897821","78.41264896",469.5419922,"none"
"1069","APC3_CAFA","APC3","Wrightia tinctoria",1490,"CAFA","seedling recruitment",10,0.3,"13.82897236","78.41270124",449.0557251,"none"
"1070","APC4_Control","APC4","Dolichandrone atrovirens",4731,"Control","seedling recruitment",10,0.3,"13.84213571","78.42830333",470.0315552,"none"
"1071","APC9_CAFA","APC9","Tectona grandis",3720,"CAFA","seedling recruitment",10,0.3,"13.87339145","78.5288445",448,"none"
"1072","APA12_Control","APA12","Cassia fistula",4791,"Control","clonal offspring",10,0.4,"14.04121391","78.31773866",494.9890137,"none"
"1073","APC4_Control","APC4","Dolichandrone atrovirens",1093,"Control","clonal offspring",10,0.4,"13.84221276","78.42872807",476.1862793,"none"
"1074","APA5_CAFA","APA5","Azadirachata indica",3861,"CAFA","seedling recruitment",10,0.6,"14.06394911","78.35517348",436,"none"
"1075","APC1_CAFA","APC1","Tectona grandis",1032,"CAFA","seedling recruitment",10,0.7,"13.84891431","78.42853854",455.760498,"none"
"1076","APC11_CAFA","APC11","Tectona grandis",4603,"CAFA","clonal offspring",10,0.7,"13.8382684","78.41070885",530.5463867,"none"
"1077","APC3_Control","APC3","Tectona grandis",1316,"Control","clonal offspring",10,0.7,"13.82789342","78.41304085",467.0283203,"none"
"1078","APC8_CAFA","APC8","Azadirachata indica",3735,"CAFA","seedling recruitment",10,0.9,"13.87319574","78.52821143",462,"none"
"1079","APC1_CAFA","APC1","Tectona grandis",1022,"CAFA","seedling recruitment",10,0.9,"13.84884814","78.42863503",456,"none"
"1080","APC4_CAFA","APC4","Dolichandrone atrovirens",1433,"CAFA","clonal offspring",10,1.1,"13.8435865","78.42088827",490.1998291,"none"
"1081","APC9_CAFA","APC9","Limonia acidissima",3776,"CAFA","seedling recruitment",9,0.2,"13.87334512","78.52913924",448,"none"
"1082","APC1_CPFA","APC1","Dolichandrone atrovirens",1089,"CPFA","seedling recruitment",9,0.5,"13.85044816","78.44346149",484.2554932,"none"
"1083","APC1_CAFA","APC1","Tectona grandis",1019,"CAFA","seedling recruitment",9,0.5,"13.84875722","78.42891737",455,"none"
"1084","APC12_Control","APC12","Dolichandrone atrovirens",4963,"Control","clonal offspring",8,0.2,"13.86976184","78.41792929",431.2557373,"none"
"1085","APC7_CAFA","APC7","Dolichandrone atrovirens",4531,"CAFA","seedling recruitment",8,0.3,"13.93965117","78.49537846",480,"none"
"1086","APC8_Control","APC8","Dolichandrone atrovirens",3752,"Control","clonal offspring",8,0.3,"13.87315257","78.52543205",433,"none"
"1087","APC1_CAFA","APC1","Tectona grandis",1011,"CAFA","seedling recruitment",8,0.5,"13.84877332","78.42881448",458,"none"
"1088","APC8_CAFA","APC8","Unknown",3730,"CAFA","seedling recruitment",8,1,"13.87382177","78.52808395",434,"none"
"1089","APC12_Control","APC12","Dolichandrone atrovirens",4964,"Control","seedling recruitment",7,0.2,"13.86969531","78.4177645",432.7900391,"none"
"1090","APA12_CAFA","APA12","Dolichandrone atrovirens",4918,"CAFA","clonal offspring",7,0.3,"14.04076129","78.31733971",541.739502,"none"
"1091","APC1_CPFA","APC1","Acacia chundra",1075,"CPFA","seedling recruitment",7,0.3,"13.85046814","78.44321791",491.6674805,"none"
"1092","APC8_Control","APC8","Tectona grandis",3725,"Control","clonal offspring",7,0.5,"13.87287316","78.52474767",432,"none"
"1093","APA5_CAFA","APA5","Butea monosperma",3891,"CAFA","seedling recruitment",7,0.9,"14.0672795","78.34896905",421,"none"
"1094","Apc12_Control","Apc12","Dolichandrone atrovirens",4965,"Control","clonal offspring",6,0.3,"13.86966404","78.41785384",431.9675293,"none"
"1095","Apc1_CAFA","Apc1","Tectona grandis",1025,"CAFA","seedling recruitment",6,0.5,"13.84885287","78.42862827",457,"none"
"1096","Apc1_CPFA","Apc1","Gardenia gummifera",1087,"CPFA","seedling recruitment",5,0.3,"13.85037023","78.44330485",486.6432495,"none"
"1097","Apc1_Control","Apc1","Gardenia gummifera",1403,"Control","clonal offspring",5,1.7,"13.85313057","78.44318059",508.0944824,"none"
